MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage,MasVnrType,MasVnrArea,Electrical,GarageYrBlt,SalePrice
20,4,6000,1,2,3,0,0,4,1,17,2,2,1,2,4,4,1953,1953,1,1,8,8,1,4,1,1,4,3,6,0,6,0,936,936,1,4,0,936,0,0,936,0,0,1,0,2,1,3,4,3,0,3,5,3,2,576,5,5,2,0,32,112,0,0,0,3,4,1,0,2,2009,8,4,31.0,2.0,0.0,4.0,60.0,93000
60,3,12394,1,1,0,3,0,0,0,8,2,2,0,5,7,5,2003,2003,1,1,12,13,2,4,2,2,4,1,6,0,6,0,847,847,1,0,1,847,886,0,1733,0,0,2,1,3,1,2,7,6,1,2,3,0,2,433,5,5,2,100,48,0,0,0,0,3,4,1,0,10,2007,8,3,21.8,2.0,0.0,4.0,89.0,225000
50,3,9900,1,1,3,3,0,4,0,18,2,2,0,0,6,7,1940,1950,1,1,12,13,3,4,0,4,4,3,6,0,6,0,778,778,1,4,1,944,545,0,1489,0,0,2,0,3,1,3,7,6,1,2,5,3,1,240,5,5,2,335,0,0,0,0,0,3,1,1,0,7,2009,8,4,31.0,2.0,0.0,4.0,28.0,139500
20,1,11216,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,1,1,12,13,2,4,2,2,1,3,6,0,6,0,1489,1489,1,0,1,1489,0,0,1489,0,0,2,0,3,1,2,7,6,1,2,1,2,2,776,5,5,2,0,140,0,0,0,0,3,4,1,0,6,2006,6,5,52.0,2.0,0.0,4.0,92.0,232600
20,3,14803,1,1,3,3,0,4,0,16,4,4,0,2,10,5,2007,2008,3,1,5,5,0,4,2,0,4,0,2,1636,6,0,442,2078,1,0,1,2084,0,0,2084,1,0,2,0,2,1,0,7,6,1,2,1,0,3,1220,5,5,2,188,45,0,0,0,0,3,4,1,0,6,2008,6,5,84.0,1.0,313.0,4.0,93.0,385000
45,4,6130,1,1,3,3,0,4,0,3,2,2,0,1,5,6,1924,1950,1,1,8,8,3,4,0,4,4,3,0,784,6,0,0,784,1,2,1,784,0,0,784,1,0,1,0,2,1,2,5,6,0,3,6,1,0,0,3,3,2,0,0,116,0,0,0,3,4,1,0,5,2008,8,4,21.0,2.0,0.0,4.0,75.4,109500
20,3,8529,1,1,0,3,0,4,0,20,2,2,0,2,7,5,2001,2001,1,1,12,13,2,4,2,2,4,3,2,20,6,0,1434,1454,1,0,1,1434,0,0,1434,0,0,2,0,3,1,2,6,6,1,5,1,2,2,527,5,5,2,290,39,0,0,0,0,3,4,1,0,4,2009,8,4,36.0,2.0,0.0,4.0,87.0,189000
60,3,28698,1,1,1,2,0,1,2,4,2,2,0,5,5,5,1967,1967,0,5,9,10,3,4,2,4,1,1,3,249,0,764,0,1013,1,4,1,1160,966,0,2126,0,1,2,1,3,1,3,7,3,0,3,1,0,2,538,5,5,2,486,0,0,0,225,0,3,4,1,0,6,2009,8,0,31.6,2.0,0.0,4.0,53.0,185000
160,1,2544,1,2,3,3,0,4,0,21,2,2,3,5,7,5,2005,2005,1,1,8,8,2,4,2,2,4,3,6,0,6,0,600,600,1,0,1,520,623,80,1223,0,0,2,1,2,1,2,4,6,0,3,5,2,2,480,5,5,2,0,166,0,0,0,0,3,4,1,0,7,2006,8,4,1.0,2.0,0.0,4.0,91.0,147400
20,3,11900,1,1,0,3,0,0,0,12,2,2,0,2,6,5,1957,1957,1,1,6,6,3,4,1,4,4,3,5,1040,6,0,352,1392,1,4,1,1392,0,0,1392,1,0,1,1,3,1,3,6,6,2,2,1,2,2,458,5,5,2,0,0,0,0,192,0,3,4,1,0,6,2008,8,4,51.0,1.0,236.0,0.0,43.0,166000
160,1,3180,1,2,3,3,0,4,0,21,2,2,4,5,7,5,2005,2005,1,1,8,8,3,4,2,2,4,3,6,0,6,0,600,600,1,0,1,520,600,80,1200,0,0,2,1,2,1,2,4,6,0,3,5,2,2,480,5,5,2,0,166,0,0,0,0,3,4,1,0,6,2006,8,4,2.0,2.0,0.0,4.0,91.0,151000
60,3,9548,1,1,0,3,0,1,0,5,2,2,0,5,7,6,2003,2003,1,1,12,13,2,4,2,2,4,3,2,483,6,0,458,941,1,0,1,941,888,0,1829,1,0,2,1,3,1,2,7,6,1,5,1,2,2,613,5,5,2,192,39,0,0,0,0,3,4,1,0,1,2010,8,4,15.0,1.0,145.0,4.0,89.0,237000
20,3,10004,1,1,3,3,0,4,0,12,2,2,0,2,6,6,1964,1964,1,1,6,10,3,4,1,4,4,3,5,196,1,345,975,1516,1,4,1,1516,0,0,1516,0,0,1,1,3,1,3,6,6,0,3,1,2,2,472,5,5,2,0,0,0,0,152,0,3,4,1,0,2,2009,8,4,71.0,1.0,119.0,4.0,50.0,167000
20,3,7875,1,1,3,3,0,4,0,12,2,2,0,2,5,6,1961,1961,1,1,12,13,3,4,1,4,4,3,5,572,6,0,572,1144,1,2,1,1144,0,0,1144,1,0,1,0,3,1,3,6,6,0,3,1,3,2,456,5,5,2,0,0,0,0,0,0,3,1,1,0,9,2008,8,4,46.0,1.0,83.0,4.0,47.0,139950
20,3,9600,1,1,3,3,0,4,0,19,2,2,0,2,4,7,1950,1995,1,1,12,6,3,4,1,2,4,3,1,442,6,0,625,1067,1,4,1,1067,0,0,1067,0,0,2,0,2,1,2,4,3,0,3,1,3,2,436,5,5,2,290,0,0,0,0,0,3,4,1,0,2,2010,8,4,31.0,2.0,0.0,4.0,82.0,128000
30,4,8100,1,2,3,3,0,4,0,17,2,2,0,2,5,6,1948,1973,1,1,12,13,3,4,0,4,4,3,5,338,6,0,1221,1559,1,2,1,1559,0,0,1559,1,0,1,0,2,1,3,5,3,0,3,5,3,2,812,5,5,2,0,116,230,0,0,0,3,1,1,0,6,2007,0,4,61.0,2.0,0.0,4.0,34.0,153500
160,4,1680,1,1,3,3,0,4,0,2,2,2,3,5,6,5,1973,1973,1,1,6,6,3,4,1,4,4,3,1,330,6,0,153,483,1,4,1,483,504,0,987,1,0,1,1,2,1,3,5,6,0,3,5,3,1,264,5,5,2,0,0,0,0,0,0,3,4,1,0,11,2008,8,4,0.0,1.0,101.0,4.0,59.0,100000
20,3,9525,1,1,3,3,0,4,0,5,2,2,0,2,5,6,1995,2006,1,1,12,13,3,4,2,2,4,3,6,0,6,0,1099,1099,1,0,1,1099,0,0,1099,0,0,1,1,3,1,2,6,6,0,3,1,3,1,352,5,5,2,278,0,0,0,0,0,3,4,1,0,6,2008,8,4,46.0,2.0,0.0,4.0,85.0,144000
50,3,11767,1,1,3,3,0,4,0,7,2,2,0,0,5,6,1946,1995,1,1,8,8,3,4,1,4,4,3,1,352,6,0,416,768,1,0,1,768,432,0,1200,0,0,1,0,3,1,3,6,6,0,3,5,3,1,240,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2008,8,4,41.0,2.0,0.0,4.0,32.0,130500
70,2,12155,1,1,0,3,0,4,0,18,2,2,0,5,6,8,1925,1950,1,1,13,14,3,4,0,4,4,3,1,156,6,0,516,672,1,4,0,810,672,0,1482,0,0,2,0,4,1,1,7,6,0,3,5,3,1,400,5,5,1,0,0,254,0,0,0,3,4,1,0,3,2008,8,4,33.4,2.0,0.0,4.0,22.0,140000
70,4,10440,1,0,3,3,0,4,0,17,2,2,0,5,5,8,1904,2002,1,1,8,8,3,4,2,4,4,3,6,0,6,0,650,650,1,2,1,958,581,0,1539,0,0,2,0,3,1,2,8,6,1,4,5,3,2,686,2,5,1,70,78,68,0,0,0,3,4,1,0,6,2008,8,4,31.0,2.0,0.0,4.0,69.0,157500
80,3,9020,1,1,3,3,0,4,0,12,2,2,0,7,6,7,1966,1966,1,1,6,6,3,4,1,4,4,1,5,312,0,539,276,1127,1,4,1,1165,0,0,1165,1,0,1,1,3,1,3,6,6,0,3,1,2,2,490,2,2,2,0,129,0,0,0,0,3,0,1,0,5,2008,8,4,53.0,1.0,121.0,4.0,52.0,174900
90,3,8000,1,1,3,3,0,0,0,12,0,2,2,2,5,4,1961,1961,1,1,3,3,3,4,1,4,4,3,6,0,6,0,1800,1800,1,0,0,1800,0,0,1800,0,0,2,0,6,2,3,10,6,0,3,6,1,0,0,3,3,2,0,0,0,0,0,0,3,4,1,0,7,2007,8,4,51.0,2.0,0.0,4.0,55.0,141000
50,4,12665,1,0,0,3,0,4,0,17,0,2,0,0,5,8,1915,1950,1,1,13,14,3,4,0,4,4,2,6,0,6,0,876,876,1,2,1,876,540,0,1416,0,0,1,1,4,1,3,7,6,1,2,5,3,3,720,5,5,2,418,0,194,0,0,0,3,4,1,0,6,2008,8,4,71.0,2.0,0.0,4.0,35.0,153900
85,3,16647,1,1,0,3,0,1,0,19,5,2,0,6,5,5,1975,1981,1,1,6,6,3,4,1,2,4,1,0,1390,6,0,0,1390,1,4,1,1701,0,0,1701,1,0,2,0,3,1,3,6,3,2,5,2,0,2,611,5,5,2,0,0,0,0,0,0,3,4,1,0,1,2007,8,4,40.0,2.0,0.0,4.0,61.0,171000
60,3,9317,1,1,3,3,0,4,0,20,2,2,0,5,7,5,1993,1993,1,1,6,6,2,4,2,2,4,3,0,513,6,0,227,740,1,0,1,1006,769,0,1775,1,0,2,1,3,1,2,7,6,1,5,1,3,2,425,5,5,2,234,72,192,0,0,0,3,4,1,0,7,2009,8,4,46.0,1.0,84.0,4.0,79.0,213000
20,3,15523,1,1,0,3,0,1,0,5,2,2,0,2,5,6,1972,1972,1,1,6,10,3,4,1,4,4,0,1,460,6,0,404,864,1,0,1,864,0,0,864,1,0,1,0,3,1,3,5,6,1,1,1,3,1,338,5,5,2,0,0,0,0,0,0,3,4,1,0,8,2009,8,4,7.0,2.0,0.0,4.0,58.0,133500
50,3,45600,1,1,1,0,0,4,0,4,2,2,0,0,6,8,1908,1997,1,1,13,14,3,4,0,4,4,3,6,0,6,0,907,907,1,4,1,1307,1051,0,2358,0,0,3,0,5,1,3,10,6,1,2,5,3,2,360,1,5,2,486,40,0,0,175,0,3,4,1,0,9,2008,8,4,46.0,2.0,0.0,4.0,2.0,240000
80,3,9600,1,1,3,3,0,2,0,24,1,2,0,7,6,7,1976,1994,3,1,9,10,2,2,1,4,4,3,6,0,6,0,528,528,1,0,1,1094,761,0,1855,0,0,2,1,3,1,3,7,6,1,5,1,2,2,512,5,5,2,113,100,0,0,0,0,3,4,1,0,8,2007,8,4,51.0,1.0,224.0,4.0,62.0,187000
120,4,4435,1,1,3,3,0,4,0,5,2,2,4,2,6,5,2003,2003,1,1,12,13,2,4,2,2,4,0,2,659,6,0,189,848,1,0,1,848,0,0,848,1,0,1,0,1,1,2,3,6,0,3,1,0,2,420,5,5,2,140,0,0,0,0,0,3,4,1,0,11,2007,8,4,7.0,1.0,112.0,4.0,89.0,131500
120,3,3196,1,1,3,3,0,4,0,0,2,2,4,2,8,5,2003,2003,1,1,12,13,2,4,2,2,4,1,6,0,6,0,1273,1273,1,0,1,1456,0,0,1456,0,0,2,0,2,1,2,7,6,1,5,1,0,2,400,5,5,2,143,20,0,0,0,0,3,4,1,0,5,2006,8,4,58.0,1.0,16.0,4.0,89.0,215000
75,3,7128,1,1,3,3,0,4,0,6,2,2,0,4,7,5,1941,1950,1,1,8,8,3,2,1,4,4,3,5,364,6,0,554,918,1,2,1,918,728,0,1646,0,0,2,0,4,1,3,7,6,2,2,5,3,1,240,5,5,2,0,0,0,0,126,0,3,2,1,0,8,2007,8,4,24.0,2.0,0.0,4.0,29.0,164000
80,3,12095,1,1,0,3,0,0,0,12,2,2,0,7,6,6,1964,1964,1,1,8,6,3,2,1,4,4,1,5,564,6,0,563,1127,1,4,1,1445,0,0,1445,0,0,1,1,3,1,3,7,6,1,1,1,2,2,645,5,5,2,180,0,0,0,0,0,3,2,1,0,8,2009,8,4,58.6,1.0,69.0,4.0,50.0,158000
20,3,17920,1,1,3,3,0,4,0,19,2,2,0,2,5,4,1955,1974,3,1,13,10,3,4,1,4,4,2,0,306,5,1085,372,1763,1,4,1,1779,0,0,1779,1,0,1,1,3,1,3,6,6,1,2,1,3,2,454,5,5,2,0,418,0,0,312,0,3,4,1,0,7,2006,8,0,73.0,2.0,0.0,4.0,41.0,170000
20,3,6897,1,1,0,3,0,0,0,19,2,2,0,2,5,8,1962,2010,1,1,6,6,3,2,1,4,4,3,0,659,6,0,381,1040,1,0,1,1040,0,0,1040,1,0,1,1,3,1,3,6,6,0,3,5,3,1,260,5,5,2,0,104,0,0,0,0,3,4,1,0,4,2010,8,4,22.4,2.0,0.0,4.0,48.0,127000
80,3,10970,1,1,0,2,0,4,1,5,2,2,0,7,6,6,1978,1978,1,1,9,6,3,4,1,2,1,1,2,505,3,435,0,940,1,4,1,1026,0,0,1026,1,0,1,0,3,1,3,5,6,0,3,5,3,2,576,5,1,2,0,0,34,0,0,0,3,2,1,0,10,2008,8,4,31.4,2.0,0.0,4.0,67.0,147000
60,3,8125,1,1,3,3,0,4,0,8,2,2,0,5,6,5,1994,1995,1,1,6,6,3,4,2,2,4,3,6,0,6,0,702,702,1,2,1,702,779,0,1481,0,0,2,1,3,1,3,6,6,1,5,1,0,2,343,5,5,2,0,36,0,0,0,0,3,4,1,0,3,2009,8,4,36.0,2.0,0.0,4.0,80.0,174000
20,3,10400,1,1,3,3,0,4,0,14,2,2,0,2,7,5,1976,1976,1,1,6,6,3,4,1,2,4,3,6,0,6,0,1090,1090,1,4,1,1370,0,0,1370,0,0,2,0,3,1,3,6,6,1,5,1,2,2,479,5,5,2,0,0,0,0,0,0,3,2,1,0,6,2009,8,3,51.0,1.0,125.0,4.0,62.0,152000
60,3,11029,1,1,0,3,0,0,0,14,3,2,0,5,6,7,1968,1984,1,1,6,6,3,4,1,4,4,2,1,619,6,0,435,1054,1,4,1,1512,1142,0,2654,1,0,2,1,4,1,2,9,6,1,2,1,3,2,619,5,5,2,0,65,0,0,222,0,3,4,1,0,8,2006,8,4,37.8,1.0,144.0,4.0,54.0,250000
50,3,7642,1,1,3,3,0,0,0,6,2,2,0,0,7,8,1918,1998,1,1,13,14,2,4,0,4,4,3,6,0,6,0,912,912,1,2,1,912,514,0,1426,0,0,1,1,3,1,2,7,6,1,2,5,3,1,216,5,5,2,0,240,0,0,0,0,3,0,1,0,6,2007,8,4,26.0,2.0,0.0,4.0,13.0,189950
190,3,11625,1,1,3,3,0,4,0,19,2,2,1,2,5,4,1965,1965,3,1,9,6,3,4,2,4,4,2,1,841,6,0,198,1039,1,0,1,1039,0,0,1039,1,0,1,1,3,1,3,6,6,0,3,1,3,2,504,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2010,8,4,46.0,2.0,0.0,4.0,51.0,131500
20,3,9672,1,1,3,3,0,0,0,20,2,2,0,2,6,5,1984,1985,3,1,6,10,3,4,2,2,4,3,2,338,6,0,702,1040,1,4,1,1097,0,0,1097,0,0,2,0,3,1,3,6,6,0,3,1,3,2,480,5,5,2,0,0,0,0,0,0,3,0,1,0,5,2010,8,4,52.0,2.0,0.0,4.0,72.0,152000
20,3,7931,1,1,3,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,1,3,10,3,4,1,4,4,3,1,1148,6,0,0,1148,1,4,1,1148,0,0,1148,1,0,1,0,3,1,3,6,6,0,3,1,3,1,672,5,5,2,0,0,0,0,0,0,3,0,1,0,7,2009,8,4,41.0,2.0,0.0,4.0,45.0,132500
20,1,8640,1,1,3,3,0,4,0,21,2,2,0,2,7,5,2007,2008,1,1,12,13,2,4,2,0,4,3,6,0,6,0,1372,1372,1,0,1,1372,0,0,1372,0,0,2,0,3,1,2,6,6,0,3,1,0,2,529,5,5,2,0,140,0,0,0,0,3,4,1,0,5,2008,6,5,43.0,2.0,0.0,4.0,94.0,250580
20,3,8750,1,1,0,3,0,4,0,12,2,2,0,2,5,6,1970,1970,1,1,8,8,3,4,1,4,4,3,1,828,6,0,174,1002,1,4,1,1002,0,0,1002,1,0,1,0,3,1,3,5,6,0,3,5,3,2,902,5,5,2,0,0,0,0,0,0,3,2,1,0,8,2009,8,4,39.8,1.0,40.0,4.0,59.0,148500
20,3,10656,1,1,0,1,0,4,0,23,2,2,0,2,8,5,2006,2007,1,1,12,13,2,4,2,2,4,0,6,0,6,0,1638,1638,1,0,1,1646,0,0,1646,0,0,2,0,3,1,2,6,6,1,2,1,2,3,870,5,5,2,192,80,0,0,0,0,3,4,1,0,11,2007,6,5,38.0,3.0,179.0,4.0,93.0,248900
20,3,6970,1,1,3,3,0,0,0,19,1,2,0,2,4,5,1961,1961,1,1,12,13,3,4,1,4,4,3,0,932,6,0,108,1040,1,4,1,1120,0,0,1120,1,0,1,1,3,1,1,5,6,0,3,1,2,2,544,5,5,2,168,0,0,0,0,0,3,4,3,400,5,2007,8,4,56.0,2.0,0.0,4.0,47.0,129000
60,3,14762,1,1,1,3,0,0,0,8,1,2,0,5,5,6,1948,1950,1,1,9,10,3,4,3,3,2,4,4,0,4,0,0,0,1,2,1,1547,720,53,2320,0,0,2,0,2,1,3,7,6,1,5,1,3,2,672,5,5,1,120,144,0,0,0,0,3,4,1,0,5,2006,8,4,40.0,2.0,0.0,4.0,65.0,169000
60,3,9938,1,1,3,3,0,4,0,20,2,2,0,5,7,5,1993,1994,1,1,8,8,2,4,2,2,4,3,2,750,6,0,300,1050,1,0,1,1062,887,0,1949,1,0,2,1,3,1,2,8,6,1,5,1,0,2,574,5,5,2,156,90,0,0,0,0,3,0,1,0,6,2010,8,4,51.0,1.0,161.0,4.0,79.0,236000
20,3,6600,1,1,3,3,0,4,0,12,4,2,0,2,5,5,1962,1962,3,1,8,8,3,4,1,4,4,3,6,0,6,0,894,894,1,2,0,894,0,0,894,0,0,1,0,2,1,3,5,6,0,3,5,3,1,308,5,5,2,0,0,0,0,0,0,3,4,1,0,8,2009,8,4,31.0,2.0,0.0,4.0,48.0,109500
60,3,8750,1,1,3,3,0,4,0,5,2,2,0,5,6,5,1998,1998,1,1,12,13,3,4,2,2,4,3,2,505,6,0,299,804,1,0,1,804,878,0,1682,0,0,2,1,3,1,2,7,6,0,3,1,2,2,523,5,5,2,0,77,0,0,0,0,3,4,1,0,6,2010,8,4,41.0,1.0,70.0,4.0,84.0,200500
20,3,8892,1,1,3,3,0,0,0,12,2,2,0,2,5,7,1953,1996,1,1,14,15,2,4,4,4,4,0,6,0,6,0,105,105,1,2,1,910,0,0,910,0,0,1,0,3,1,2,5,6,0,3,1,3,2,414,5,5,2,196,0,150,0,0,0,3,1,1,0,10,2008,8,4,45.0,2.0,0.0,4.0,39.0,116000
40,3,12144,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1949,1950,1,1,6,6,2,4,1,4,4,3,5,375,6,0,457,832,1,2,1,1036,0,232,1268,0,0,1,0,3,1,3,6,6,1,2,1,3,1,288,5,5,2,0,28,0,0,0,0,3,4,2,0,9,2009,8,4,31.0,2.0,0.0,4.0,35.0,133000
50,4,5720,1,1,3,3,0,4,0,17,0,2,0,0,5,6,1941,1950,1,1,13,14,3,4,1,4,4,3,6,0,6,0,676,676,1,0,1,676,455,0,1131,0,0,1,1,3,1,3,5,6,0,3,5,3,1,200,5,5,2,26,0,0,0,0,0,3,4,1,0,8,2009,8,0,23.0,2.0,0.0,4.0,29.0,66500
60,1,9000,1,1,3,3,0,4,0,21,2,2,0,5,8,5,2007,2007,1,1,5,5,2,4,2,2,4,0,2,64,6,0,1120,1184,1,0,1,1184,1426,0,2610,0,0,2,1,4,1,0,11,6,1,2,3,0,2,550,5,5,2,208,364,0,0,0,0,3,4,1,0,8,2007,6,5,46.0,2.0,0.0,4.0,93.0,303477
20,3,25286,1,1,3,1,0,4,1,11,2,2,0,2,4,5,1963,1963,1,1,6,10,3,4,2,4,4,1,0,633,6,0,431,1064,1,2,1,1040,0,0,1040,1,0,1,0,3,1,3,5,6,0,3,1,3,2,648,5,5,2,0,0,0,0,0,0,3,4,1,0,1,2007,8,4,65.0,2.0,0.0,4.0,49.0,132250
60,3,8834,1,1,3,3,0,4,0,16,2,2,0,5,9,5,2004,2005,3,1,12,13,2,4,2,0,4,3,2,1170,6,0,292,1462,1,0,1,1462,762,0,2224,1,0,2,1,4,1,0,10,6,1,2,1,0,3,738,5,5,2,184,0,0,0,0,0,3,4,1,0,6,2009,8,4,45.0,3.0,141.0,4.0,90.0,350000
85,3,11782,1,1,0,3,0,4,0,19,2,2,0,6,5,7,1961,1995,1,1,6,6,3,4,1,4,4,0,0,899,6,0,210,1109,1,4,1,1155,0,0,1155,1,0,1,0,3,1,2,6,3,0,3,5,3,2,576,5,5,2,192,0,0,0,0,0,3,2,3,400,6,2010,8,4,59.0,2.0,0.0,4.0,73.0,148000
20,3,7000,1,1,0,3,0,1,0,5,2,2,0,2,5,8,1978,2005,1,1,12,13,2,2,1,4,4,3,0,646,6,0,218,864,1,0,1,864,0,0,864,1,0,1,0,3,1,3,6,6,0,3,1,3,1,336,5,5,2,0,0,0,0,0,0,3,1,1,0,7,2009,8,4,49.2,1.0,49.0,4.0,64.0,136500
20,3,7024,1,1,3,3,0,4,0,7,2,2,0,2,5,5,2005,2006,1,1,12,13,3,4,2,0,1,3,0,980,6,0,110,1090,1,2,1,1090,0,0,1090,1,0,1,1,2,1,3,5,6,0,3,1,0,2,450,5,5,2,0,49,0,0,0,0,3,4,1,0,6,2007,8,4,31.0,2.0,0.0,4.0,91.0,157000
50,3,13758,1,1,0,3,0,1,0,23,2,2,0,0,7,5,1990,1991,1,1,6,6,2,2,1,2,4,2,3,902,6,0,254,1156,1,0,1,1187,530,0,1717,0,0,2,1,3,1,2,7,6,1,5,1,2,2,400,5,5,2,168,36,0,0,0,0,3,4,1,0,4,2007,8,4,15.0,1.0,71.0,4.0,76.0,187500
60,3,9636,1,1,0,3,0,0,0,8,2,2,0,5,6,5,1992,1993,1,1,12,13,3,4,2,2,4,3,6,0,6,0,808,808,1,2,1,808,785,0,1593,0,0,2,1,3,1,3,7,6,1,5,3,2,2,389,5,5,2,342,40,0,0,0,0,3,2,1,0,12,2009,8,4,58.4,2.0,0.0,4.0,79.0,178000
75,3,6204,1,1,3,0,0,4,0,18,2,2,0,3,4,5,1912,1950,1,1,13,14,2,4,2,4,0,3,6,0,6,0,795,795,1,4,0,954,795,481,2230,1,0,1,0,5,1,3,10,6,0,3,5,3,1,440,5,2,2,0,188,0,0,0,0,3,4,1,0,3,2006,8,4,31.0,2.0,0.0,4.0,83.0,118500
20,3,7150,1,1,3,3,0,4,0,12,2,2,0,2,5,5,1967,1967,1,1,6,6,3,4,1,4,4,3,1,432,6,0,460,892,1,4,1,892,0,0,892,0,0,1,0,3,1,3,5,6,0,3,1,2,1,288,5,5,2,0,0,0,0,0,0,3,1,1,0,7,2009,8,4,36.0,1.0,29.0,4.0,53.0,100000
120,1,5119,1,1,0,3,0,1,0,21,2,2,4,2,9,5,1999,2000,1,1,8,8,2,4,2,0,4,0,2,1238,6,0,460,1698,1,0,1,1709,0,0,1709,1,0,2,0,2,1,2,5,6,1,5,1,0,2,506,5,5,2,97,65,0,0,0,0,3,4,1,0,1,2008,1,0,21.0,1.0,29.0,4.0,85.0,328900
90,3,8393,1,1,3,3,0,0,0,12,2,2,2,2,5,5,1959,2005,1,1,8,8,3,4,1,4,4,3,3,528,6,0,1098,1626,1,0,1,1712,0,0,1712,0,0,2,0,4,2,3,8,6,0,3,1,0,2,588,5,5,2,272,54,0,0,0,0,3,4,1,0,6,2006,8,3,41.0,1.0,74.0,4.0,91.0,145000
50,3,16466,1,1,0,3,0,4,0,7,2,2,0,0,5,7,1955,1955,1,1,8,8,3,2,2,4,4,3,6,0,6,0,816,816,1,4,1,872,521,0,1393,0,0,1,1,3,1,3,8,6,0,3,1,3,1,300,5,5,2,121,0,0,0,265,0,3,4,1,0,4,2008,8,4,30.0,2.0,0.0,4.0,41.0,135500
20,3,15865,1,1,0,3,0,4,1,12,2,2,0,2,8,6,1970,1970,0,5,13,14,2,2,2,4,1,1,0,351,5,823,1043,2217,1,0,1,2217,0,0,2217,1,0,2,0,4,1,2,8,6,1,5,1,3,2,621,5,5,2,81,207,0,0,224,0,3,4,1,0,10,2007,8,4,66.0,2.0,0.0,4.0,56.0,268000
20,3,12160,1,1,3,3,0,4,0,12,1,2,0,2,6,4,1953,1953,3,1,13,14,3,4,1,4,4,3,1,1024,6,0,481,1505,1,0,1,1505,0,0,1505,1,0,1,0,2,1,3,6,6,1,5,1,2,2,505,5,5,2,0,0,0,162,0,0,3,4,1,0,2,2009,8,4,92.0,1.0,49.0,4.0,39.0,149500
50,3,8064,1,1,3,3,0,0,0,12,0,2,0,0,5,7,1949,2006,1,1,8,8,3,2,1,4,4,2,6,0,6,0,672,672,1,0,1,672,252,0,924,0,0,1,0,3,1,3,6,6,1,4,5,3,2,576,5,5,2,0,0,0,0,0,0,3,2,3,2000,7,2007,8,4,31.0,2.0,0.0,4.0,89.0,122900
60,3,11184,1,1,3,3,0,4,0,19,2,2,0,5,6,5,1978,1978,3,1,6,6,3,4,1,4,4,3,3,226,5,500,192,918,1,2,1,918,765,0,1683,0,0,2,1,3,1,3,7,6,1,5,1,2,2,440,5,5,2,243,0,0,0,0,0,3,4,1,0,7,2009,8,4,41.0,1.0,50.0,4.0,64.0,172500
20,3,8414,1,1,3,3,0,4,0,19,2,2,0,2,6,8,1963,2003,3,1,6,6,3,4,1,4,4,3,2,663,6,0,396,1059,1,4,1,1068,0,0,1068,0,1,1,0,3,1,3,6,6,0,3,1,2,1,264,5,5,2,192,0,0,0,0,0,3,2,1,0,2,2006,8,4,41.0,2.0,0.0,4.0,49.0,154500
20,3,13284,1,1,3,3,0,4,0,19,4,2,0,2,5,5,1954,1954,1,1,13,10,3,4,2,2,4,2,1,1064,6,0,319,1383,1,4,1,1383,0,0,1383,1,0,1,0,3,1,3,6,6,1,2,1,3,1,354,5,5,2,511,116,0,0,0,0,3,0,1,0,6,2008,8,4,27.0,2.0,0.0,4.0,40.0,165000
90,3,7018,1,1,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,1,9,10,3,4,3,3,2,4,4,0,4,0,0,0,1,4,1,1535,0,0,1535,0,0,2,0,4,2,3,8,6,0,3,1,3,2,400,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2009,8,2,35.0,2.0,0.0,4.0,65.0,118858
60,3,7056,1,1,3,3,0,4,0,12,2,2,0,5,6,5,1963,1963,3,1,6,6,3,4,1,4,4,3,1,400,6,0,380,780,1,4,1,983,813,0,1796,1,0,1,1,4,1,3,8,6,1,5,1,2,2,483,5,5,2,0,50,0,0,0,0,3,4,1,0,10,2008,8,4,42.0,1.0,244.0,4.0,49.0,140000
